Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
79,6.0,0.0,895.0,7.0,83.0,11569.0,0.0,141.4570000100002,141.4570000100002,0.0,1247.0755183696747,,,,,,,,,,,,,,,,70.90604776041292,41.78801225318572,140.88256807039568,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,6.0,0.0,1066.0,8.0,171.0,11740.0,0.0,344.4209999999994,344.4209999999994,0.0,1258.9648406505585,,,,,,,,,,,,,,,,173.70569827600366,97.41162089224744,341.4847810375843,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,6.0,0.0,1241.0,9.0,175.0,11915.0,0.0,332.6749999999995,332.6749999999995,0.0,1271.1323351860046,,,,,,,,,,,,,,,,162.95775422591853,93.4464487910153,329.8562249235391,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,6.0,0.0,1405.0,10.0,164.0,12079.0,0.0,332.41399999999953,332.41399999999953,0.0,1282.569462776184,,,,,,,,,,,,,,,,165.22958319462947,94.63216998605006,329.7372085564641,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,6.0,0.0,1492.0,11.0,87.0,12166.0,0.0,143.7110000100002,143.7110000100002,0.0,1288.827857017517,,,,,,,,,,,,,,,,66.39595479066455,43.20849141232984,143.14766997031836,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,7.0,0.0,0.0,0.0,31.0,12197.0,0.0,48.03000000999998,48.03000000999998,0.0,1336.1271486282349,,,,72.55882,4.911787,80.27609,66.09358,,,,,184.49734,108.117615,522.78217,64.90306,22.172629125580805,15.107811769785583,47.966061465857294,1e-08,1.0180951,0.0,1.0180951,1.0180951,1.8661660821013792e-17,1.0,1.2234116786481166,-3.8284606669983576,485.5395,49.010387,573.92676,130.10545,72.60685,4.874531,80.25752,66.17922,-0.037794176,0.038011808,0.028785259,-0.09087697,441.77793385531425,136.30494414127352,555.6573851405483,1.0000007932831068e-08,0.012949735,0.0,0.012949735,0.012949735,1.0027503,0.1295049,1.8165742,0.21185371,1.0005109,0.09344596,1.2,0.8
85,7.0,0.0,127.0,1.0,127.0,12324.0,0.0,229.2510000100004,229.2510000100004,0.0,1349.295664548874,,,,,,,,,,,,,,,,110.44292821266073,67.67337948993664,227.8711619378931,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,7.0,0.0,294.0,2.0,167.0,12491.0,0.0,311.4169999999998,311.4169999999998,0.0,1360.928397655487,,,,,,,,,,,,,,,,158.44037118734445,88.40625947418134,308.8019259937711,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,7.0,0.0,326.0,3.0,32.0,12523.0,0.0,51.28100000999998,51.28100000999998,0.0,1363.517819404602,,,,,,,,,,,,,,,,23.856373446002806,15.845088543270002,51.2097805930321,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,7.0,0.0,463.0,4.0,137.0,12660.0,0.0,245.76100001000046,245.76100001000046,0.0,1373.1973130702972,,,,,,,,,,,,,,,,111.37167682417073,73.3621864890628,244.25963400090922,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,7.0,0.0,629.0,5.0,166.0,12826.0,0.0,307.1659999999998,307.1659999999998,0.0,1384.807574748993,,,,,,,,,,,,,,,,152.54428037462472,87.42394787248898,304.6642313689185,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,7.0,0.0,798.0,6.0,169.0,12995.0,0.0,342.41899999999924,342.41899999999924,0.0,1396.6165714263916,,,,,,,,,,,,,,,,165.95903788093946,99.89802246684383,339.648257085521,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,7.0,0.0,970.0,7.0,172.0,13167.0,0.0,340.42199999999934,340.42199999999934,0.0,1408.67507314682,,,,,,,,,,,,,,,,165.91834728824847,98.02734096596159,337.6019646231047,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,7.0,0.0,1007.0,8.0,37.0,13204.0,0.0,55.91100000999996,55.91100000999996,0.0,1411.6155178546906,,,,,,,,,,,,,,,,24.629633241043884,16.51343504452159,55.82545291229938,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,7.0,0.0,1171.0,9.0,164.0,13368.0,0.0,341.6639999999994,341.6639999999994,0.0,1424.426343202591,,,,,,,,,,,,,,,,166.9222859119536,98.69217555679336,338.96037054809904,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,7.0,0.0,1338.0,10.0,167.0,13535.0,0.0,325.66699999999963,325.66699999999963,0.0,1436.3656582832336,,,,,,,,,,,,,,,,165.28723673401748,93.54298832727726,322.93899704624687,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,7.0,0.0,1507.0,11.0,169.0,13704.0,0.0,306.04399999999987,306.04399999999987,0.0,1448.2400617599487,,,,,,,,,,,,,,,,145.2963738887983,86.26968747141433,303.61885316659635,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,8.0,0.0,0.0,0.0,124.0,13828.0,0.0,242.62300001000042,242.62300001000042,0.0,1523.5404591560364,,,,80.821335,2.3138645,84.53019,77.64266,,,,,121.45261,59.499866,261.23553,36.514572,113.49349368896749,72.46074020439256,241.23980466872376,1e-08,1.0099713,0.0,1.0099713,1.0099713,4.356485197793379e-18,1.0,3.005460151572715,-4.006014184445176,486.29874,96.62245,568.60175,-90.28573,80.880875,2.2909355,84.554344,77.731995,-0.049297553,0.023191294,-0.013896345,-0.07924282,447.4899725054135,148.75812164019837,579.0969994321615,-9.851153372040756,0.017846942,0.0,0.017846942,0.017846942,1.0050303,0.15333848,2.3413625,0.31776714,1.0034423,0.10664028,1.2,0.8
97,8.0,0.0,170.0,1.0,170.0,13998.0,0.0,343.16999999999945,343.16999999999945,0.0,1540.802649974823,,,,,,,,,,,,,,,,170.0202190789356,96.92706707927879,340.3136876444227,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,8.0,0.0,250.0,2.0,80.0,14078.0,0.0,149.45400001000021,149.45400001000021,0.0,1546.5883338451385,,,,,,,,,,,,,,,,68.55807824360029,45.58274427766036,148.92042742679394,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,8.0,0.0,426.0,3.0,176.0,14254.0,0.0,330.17599999999953,330.17599999999953,0.0,1558.923245191574,,,,,,,,,,,,,,,,165.82052807069158,93.3465381140833,327.2902877347295,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,8.0,0.0,515.0,4.0,89.0,14343.0,0.0,152.9630000100002,152.9630000100002,0.0,1565.35578250885,,,,,,,,,,,,,,,,73.75632640839977,44.48273980701264,152.32180088505382,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,8.0,0.0,564.0,5.0,49.0,14392.0,0.0,93.42300001000005,93.42300001000005,0.0,1569.094143152237,,,,,,,,,,,,,,,,45.19795904236851,28.362894816774013,93.21085109580203,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,8.0,0.0,733.0,6.0,169.0,14561.0,0.0,313.66899999999976,313.66899999999976,0.0,1580.8657162189484,,,,,,,,,,,,,,,,155.50868161352255,87.66428934821666,311.0720104817798,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,8.0,0.0,905.0,7.0,172.0,14733.0,0.0,350.67199999999934,350.67199999999934,0.0,1592.8834257125854,,,,,,,,,,,,,,,,178.17506111313975,100.3278989073551,347.6421531641709,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,8.0,0.0,1081.0,8.0,176.0,14909.0,0.0,362.4259999999993,362.4259999999993,0.0,1605.099392414093,,,,,,,,,,,,,,,,188.35293261530663,104.58190717525231,359.14690307627853,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,8.0,0.0,1249.0,9.0,168.0,15077.0,0.0,330.04299999999955,330.04299999999955,0.0,1616.7678320407867,,,,,,,,,,,,,,,,167.82025289913258,93.24258476482545,327.2563453858335,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,8.0,0.0,1422.0,10.0,173.0,15250.0,0.0,347.5479999999993,347.5479999999993,0.0,1628.8199925422668,,,,,,,,,,,,,,,,170.92356410171618,98.74181555500196,344.6254848895296,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,8.0,0.0,1506.0,11.0,84.0,15334.0,0.0,160.4580000100002,160.4580000100002,0.0,1634.9111170768738,,,,,,,,,,,,,,,,77.65487889656853,48.97178805975113,159.82168119538846,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,9.0,0.0,0.0,0.0,170.0,15504.0,0.0,344.4199999999994,344.4199999999994,0.0,1712.5306611061096,,,,77.70277,2.9298093,82.17809,73.23803,,,,,151.76535,82.03445,426.182,40.707348,174.96668852096943,99.39045824105014,341.4797142665706,1.626,0.99466914,0.0,0.99466914,0.99466914,2.9676605908834733e-17,1.0,2.16619321353227,-3.9038413295381105,500.40536,71.86641,577.45654,-58.89825,77.75271,2.9055257,82.193634,73.32517,-0.040031396,0.024823006,0.0051252567,-0.07720191,460.76989688818287,141.8067573777868,590.559053913695,9.99999993922529e-09,0.017414043,0.0,0.017414043,0.017414043,1.0079303,0.15741257,2.2281852,0.1887121,1.004962,0.10557608,1.2,0.8
109,9.0,0.0,167.0,1.0,167.0,15671.0,0.0,324.91699999999946,324.91699999999946,0.0,1734.0168721675873,,,,,,,,,,,,,,,,162.84680387818554,93.26471705540128,322.2296813433688,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,9.0,0.0,254.0,2.0,87.0,15758.0,0.0,149.96100001000022,149.96100001000022,0.0,1740.3454225063324,,,,,,,,,,,,,,,,71.42944369073076,43.39433302599023,149.35449929982073,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,9.0,0.0,419.0,3.0,165.0,15923.0,0.0,318.4149999999996,318.4149999999996,0.0,1751.8196375370026,,,,,,,,,,,,,,,,152.73315480896304,91.72427448083927,315.92649559521203,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,9.0,0.0,590.0,4.0,171.0,16094.0,0.0,318.5459999999996,318.5459999999996,0.0,1763.7166047096252,,,,,,,,,,,,,,,,158.8036576904668,92.49404428618296,315.86204365785903,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,9.0,0.0,760.0,5.0,170.0,16264.0,0.0,348.41999999999933,348.41999999999933,0.0,1775.5308685302734,,,,,,,,,,,,,,,,175.5895111930821,100.1731717534154,345.46952526224425,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,9.0,0.0,926.0,6.0,166.0,16430.0,0.0,300.9159999999998,300.9159999999998,0.0,1787.0978798866272,,,,,,,,,,,,,,,,151.44527050637507,88.77525059952019,298.43185169476396,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,9.0,0.0,1096.0,7.0,170.0,16600.0,0.0,331.5449999999995,331.5449999999995,0.0,1799.0528733730316,,,,,,,,,,,,,,,,165.0851794510399,95.11056480154892,328.771429092242,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,9.0,0.0,1265.0,8.0,169.0,16769.0,0.0,312.66899999999976,312.66899999999976,0.0,1810.9273936748505,,,,,,,,,,,,,,,,160.4833482935307,89.69646750971204,309.9878301968593,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,9.0,0.0,1428.0,9.0,163.0,16932.0,0.0,300.2879999999999,300.2879999999999,0.0,1822.2914345264435,,,,,,,,,,,,,,,,147.83689815459522,85.26307518861402,297.9080493650169,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,9.0,0.0,1593.0,10.0,165.0,17097.0,0.0,330.03999999999957,330.03999999999957,0.0,1833.8807547092438,,,,,,,,,,,,,,,,169.15350680701195,94.86066807125295,327.28169530721544,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,9.0,0.0,1763.0,11.0,170.0,17267.0,0.0,341.0449999999994,341.0449999999994,0.0,1845.7427022457123,,,,,,,,,,,,,,,,172.65699706743052,98.81890879975992,338.14364541439545,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,9.0,0.0,1929.0,12.0,166.0,17433.0,0.0,331.41599999999954,331.41599999999954,0.0,1857.3477337360382,,,,,,,,,,,,,,,,170.36250041953582,95.59587316134748,328.6208445774938,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,10.0,0.0,63.0,1.0,63.0,17496.0,0.0,134.06200001000013,134.06200001000013,0.0,1948.634052991867,,,,,,,,,,,,,,,,62.498009062657474,40.46493232711874,133.6816307159769,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,10.0,0.0,234.0,2.0,171.0,17667.0,0.0,328.79599999999965,328.79599999999965,0.0,1960.6446096897125,,,,,,,,,,,,,,,,169.8626313116647,92.2387228619702,325.92394139871067,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,10.0,0.0,403.0,3.0,169.0,17836.0,0.0,330.79399999999976,330.79399999999976,0.0,1972.3842940330505,,,,,,,,,,,,,,,,173.87698514776332,92.0422694479651,327.888267777781,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,10.0,0.0,579.0,4.0,176.0,18012.0,0.0,329.80099999999953,329.80099999999953,0.0,1984.6278574466705,,,,,,,,,,,,,,,,167.6238695258517,93.81248263882222,326.88350824717,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,10.0,0.0,751.0,5.0,172.0,18184.0,0.0,323.29699999999946,323.29699999999946,0.0,1996.9685163497925,,,,,,,,,,,,,,,,152.9746242359809,93.18890145086233,320.6979062537669,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,10.0,0.0,929.0,6.0,178.0,18362.0,0.0,348.67799999999926,348.67799999999926,0.0,2009.2974109649658,,,,,,,,,,,,,,,,172.37188678997742,100.79808304948433,345.6443448496237,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,10.0,0.0,1102.0,7.0,173.0,18535.0,0.0,344.4229999999994,344.4229999999994,0.0,2021.375203371048,,,,,,,,,,,,,,,,172.00845789484288,98.91756598420467,341.48140181860134,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,10.0,0.0,1272.0,8.0,170.0,18705.0,0.0,319.2940000099996,319.2940000099996,0.0,2033.2333948612213,,,,,,,,,,,,,,,,154.42089308571428,91.77289064448149,316.700514879031,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,10.0,0.0,1448.0,9.0,176.0,18881.0,0.0,315.67599999999953,315.67599999999953,0.0,2045.5955839157104,,,,,,,,,,,,,,,,147.19975483969472,92.38506967153403,313.1165959744191,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,10.0,0.0,1507.0,10.0,59.0,18940.0,0.0,101.93300001000006,101.93300001000006,0.0,2050.0677070617676,,,,,,,,,,,,,,,,49.72290927674995,29.38471086830745,101.64979982524973,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,10.0,0.0,1674.0,11.0,167.0,19107.0,0.0,335.9169999999994,335.9169999999994,0.0,2061.758893251419,,,,,,,,,,,,,,,,165.76146960504425,97.34467221602068,333.1821016677628,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,11.0,0.0,0.0,0.0,175.0,19282.0,0.0,342.1749999999995,342.1749999999995,0.0,2139.916668653488,,,,71.354034,2.1916814,73.75689,67.068886,,,,,202.88504,131.4833,623.5151,36.481285,175.89920195685102,95.5403335081985,339.1306770334587,1.626,1.0246463,0.0,1.0246463,1.0246463,1.921424380097621e-17,1.0,2.8334790267333503,-4.040434070264554,519.2778,34.889214,567.8001,216.99963,71.40252,2.1708977,73.7704,67.15058,-0.038332224,0.021554423,-0.003576616,-0.07400522,484.37342890198335,131.0037449386185,583.5813103542754,1.0000007932831068e-08,0.019106083,0.0,0.019106083,0.019106083,1.0208173,0.17899865,2.556243,0.14931037,1.007634,0.10797187,1.2,0.8
133,11.0,0.0,124.0,1.0,124.0,19406.0,0.0,247.12300001000042,247.12300001000042,0.0,2154.1128640174866,,,,,,,,,,,,,,,,119.63413238680911,72.93937856213925,245.66410317872163,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,11.0,0.0,288.0,2.0,164.0,19570.0,0.0,313.1639999999998,313.1639999999998,0.0,2165.6281452178955,,,,,,,,,,,,,,,,161.910168140943,89.1176653744659,310.5397272152103,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,11.0,0.0,457.0,3.0,169.0,19739.0,0.0,334.66899999999947,334.66899999999947,0.0,2177.466076374054,,,,,,,,,,,,,,,,166.0027301175189,96.60717563449553,331.8967435353676,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,11.0,0.0,629.0,4.0,172.0,19911.0,0.0,329.92199999999946,329.92199999999946,0.0,2189.408896923065,,,,,,,,,,,,,,,,157.93328254332107,92.9254856069562,327.2382713673919,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,11.0,0.0,794.0,5.0,165.0,20076.0,0.0,309.9149999999998,309.9149999999998,0.0,2200.991683244705,,,,,,,,,,,,,,,,155.38726333161378,87.59874167804952,307.38184833986253,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,11.0,0.0,963.0,6.0,169.0,20245.0,0.0,294.41900000000004,294.41900000000004,0.0,2212.8153035640717,,,,,,,,,,,,,,,,152.801942005866,83.59544401360824,291.86583376347727,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,11.0,0.0,1143.0,7.0,180.0,20425.0,0.0,330.55499999999944,330.55499999999944,0.0,2225.3560671806335,,,,,,,,,,,,,,,,163.0289877735734,95.7938027215321,327.6532435444306,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,11.0,0.0,1313.0,8.0,170.0,20595.0,0.0,340.41999999999933,340.41999999999933,0.0,2237.2513740062714,,,,,,,,,,,,,,,,166.0950449840947,97.22563051098938,337.6301472499956,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,11.0,0.0,1468.0,9.0,155.0,20750.0,0.0,291.02900000999995,291.02900000999995,0.0,2248.1295051574707,,,,,,,,,,,,,,,,136.98823467081613,83.18309039956941,288.93457583018557,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,11.0,0.0,1637.0,10.0,169.0,20919.0,0.0,317.16899999999964,317.16899999999964,0.0,2259.929131746292,,,,,,,,,,,,,,,,166.01722006831469,93.06949297000841,314.39474845569134,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,11.0,0.0,1805.0,11.0,168.0,21087.0,0.0,329.66799999999955,329.66799999999955,0.0,2271.6318352222443,,,,,,,,,,,,,,,,166.98825527469083,93.40587142970818,326.8952868400696,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,12.0,0.0,0.0,0.0,81.0,21168.0,0.0,144.8300000100002,144.8300000100002,0.0,2344.740356206894,,,,72.600426,2.7416048,76.523254,68.02515,,,,,313.53748,144.8039,617.7153,51.926903,70.43074243220404,44.773020087217965,144.2739383901382,1e-08,1.0352138,0.0,1.0352138,1.0352138,4.520950598685685e-17,1.0,2.0117848982772033,-4.144991246715156,528.1343,43.507767,596.8751,64.83644,72.65845,2.7207792,76.551414,68.11198,-0.047640063,0.021650197,-0.005854877,-0.07647174,493.75955877450025,129.60953678049336,596.1350238041637,9.999993721976352e-09,0.019146087,0.0,0.019146087,0.019146087,1.0052675,0.15697922,2.5063787,0.27131718,1.0032811,0.10576233,1.2,0.8
145,12.0,0.0,167.0,1.0,167.0,21335.0,0.0,342.1669999999995,342.1669999999995,0.0,2369.8105635643005,,,,,,,,,,,,,,,,177.56247175684132,95.29368814191699,339.23563028468953,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,12.0,0.0,340.0,2.0,173.0,21508.0,0.0,335.42299999999943,335.42299999999943,0.0,2382.248797416687,,,,,,,,,,,,,,,,166.5108137877719,95.85902267913823,332.5756204835203,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,12.0,0.0,511.0,3.0,171.0,21679.0,0.0,339.6709999999995,339.6709999999995,0.0,2394.2351133823395,,,,,,,,,,,,,,,,169.37847161713262,96.96857856765804,336.80830896624394,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,12.0,0.0,681.0,4.0,170.0,21849.0,0.0,324.5449999999994,324.5449999999994,0.0,2406.100060939789,,,,,,,,,,,,,,,,154.33962229029126,96.28193660673908,321.95342176324175,2.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,12.0,0.0,849.0,5.0,168.0,22017.0,0.0,304.04299999999967,304.04299999999967,0.0,2417.89319562912,,,,,,,,,,,,,,,,149.46922158125795,92.34471110292263,301.56207328476364,0.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,12.0,0.0,1023.0,6.0,174.0,22191.0,0.0,353.92399999999924,353.92399999999924,0.0,2430.299400806427,,,,,,,,,,,,,,,,181.22019529080026,103.03312290470767,350.8058491868592,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,12.0,0.0,1196.0,7.0,173.0,22364.0,0.0,336.92299999999943,336.92299999999943,0.0,2442.4215409755707,,,,,,,,,,,,,,,,164.93583896876916,94.33787189139001,334.1030202878694,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,12.0,0.0,1330.0,8.0,134.0,22498.0,0.0,251.75800001000044,251.75800001000044,0.0,2451.851623773575,,,,,,,,,,,,,,,,122.9787487512824,73.53168728961647,250.1350982865616,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,12.0,0.0,1463.0,9.0,133.0,22631.0,0.0,265.0070000100003,265.0070000100003,0.0,2461.197299003601,,,,,,,,,,,,,,,,129.79275162548012,80.11234823592955,263.3070871220936,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,12.0,0.0,1479.0,10.0,16.0,22647.0,0.0,19.01500001,19.01500001,0.0,2462.6836788654327,,,,,,,,,,,,,,,,7.699833294536943,6.186633639374097,19.00458073480222,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,12.0,0.0,1655.0,11.0,176.0,22823.0,0.0,350.9259999999993,350.9259999999993,0.0,2474.8846368789673,,,,,,,,,,,,,,,,175.2996123323051,99.54192509022506,347.87551437438907,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,13.0,0.0,0.0,0.0,167.0,22990.0,0.0,334.2919999999994,334.2919999999994,0.0,2554.7003378868103,,,,72.769325,2.9588087,77.65514,68.60429,,,,,309.89508,162.40735,818.54376,40.126007,162.03959048443937,96.82943944697482,331.6191007489851,1.626,1.0761194,0.0,1.0761194,1.0761194,3.899795476180572e-17,0.9999999999999999,1.5988852088128136,-4.088447993646154,536.8812,36.56675,598.77985,133.20515,72.83006,2.9313924,77.65923,68.70156,-0.049895238,0.02786183,0.0065666665,-0.08642188,501.29387479049024,132.34831423484707,602.590421449128,1.0000007932831068e-08,0.021204308,0.0,0.021204308,0.021204308,1.0104185,0.19703268,7.86156,0.19678158,1.0039686,0.11427318,1.2,0.8
157,13.0,0.0,167.0,1.0,167.0,23157.0,0.0,331.66699999999946,331.66699999999946,0.0,2572.141586780548,,,,,,,,,,,,,,,,163.33082735147684,95.85957741932845,328.97227241047165,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,13.0,0.0,333.0,2.0,166.0,23323.0,0.0,330.29099999999966,330.29099999999966,0.0,2583.713798522949,,,,,,,,,,,,,,,,171.1146336012619,92.81993061351639,327.4832454067601,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,13.0,0.0,503.0,3.0,170.0,23493.0,0.0,317.16999999999973,317.16999999999973,0.0,2595.6173555850983,,,,,,,,,,,,,,,,163.18032573909116,89.2562571929657,314.4273772001557,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,13.0,0.0,672.0,4.0,169.0,23662.0,0.0,321.4189999999997,321.4189999999997,0.0,2607.3876614570618,,,,,,,,,,,,,,,,154.0587588370707,86.99409008054833,318.84729170482433,1.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,13.0,0.0,768.0,5.0,96.0,23758.0,0.0,179.7200000100003,179.7200000100003,0.0,2614.247639656067,,,,,,,,,,,,,,,,85.43919871888694,51.993113006229706,178.91767546984573,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,13.0,0.0,889.0,6.0,121.0,23879.0,0.0,214.24500001000038,214.24500001000038,0.0,2622.7916190624237,,,,,,,,,,,,,,,,100.11601312562257,62.70569888339649,213.05490174135437,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,13.0,0.0,977.0,7.0,88.0,23967.0,0.0,139.21200001000022,139.21200001000022,0.0,2629.114545583725,,,,,,,,,,,,,,,,63.93684253852769,39.749024101233154,138.66322211787286,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,13.0,0.0,1006.0,8.0,29.0,23996.0,0.0,46.278000009999985,46.278000009999985,0.0,2631.504245519638,,,,,,,,,,,,,,,,21.500675493295223,14.978220909226247,46.22027007807726,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
